,peasantProfile,peasantEmotionalState,currentSeason,currentCropCare,robberyAccount,ptwDate,currentMoneyOrigin,currentPeasantActivityType,currentPeasantLeisureType,currentResourceNeededType,currentDay,timeLeftOnDay,newDay,weekBlock,busy,askedForLoanToday,robbedToday,checkedToday,internalCurrentDate,peasantKind,rainfallConditions,peasantFamilyMinimalVital,health,productivity,wellBeging,worker,peasantQualityFactor,liveStockAffinity,farm,cropSize,housing,servicesPresence,housingSize,housingCondition,housingLocation,farmDistance,money,totalIncome,loanAmountToPay,housingQuailty,timeSpentOnMaintenance,cropHealth,farmReady,harvestedWeightExpected,processedCrop,cropEficiency,processedWeight,processingTime,trainingLevel,trainingAvailability,trainingRelevance,trainingCost,irrigation,irrigationTime,pestControl,diseasedCrop,weedControl,infestedCrop,suppliesAvailability,toolsAvailability,associated,neighbors,collaborationValue,totalHarvestedWeight,healthProgramsAvailability,livestockFarming,livestockHealth,livestockNumber,familyTime,peasantFamilyAffinity,familyTimeAvailability,communications,socialCompatibility,restingTimeAvailibility,peasantRestAffinity,leisureOptions,sellDone,waterAvailable,pesticidesAvailable,tools,supplies,riceSeedsByHectare,seeds,harvestedWeight,startRiceSeason,endRiceSeason,currentCropName,purpose
1577,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,158,0.0,false,false,false,false,false,true,07/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1234754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1587,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,159,0.0,false,false,false,false,false,true,08/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1229754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1597,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,160,0.0,false,false,false,false,false,true,09/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1224754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1607,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,161,0.0,false,true,false,false,false,true,10/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1219754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1616,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,162,0.0,false,false,false,false,false,true,11/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1214754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1626,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,163,0.0,false,false,false,false,false,true,12/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1209754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1636,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,164,0.0,false,false,false,false,false,true,13/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1204754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1648,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,165,0.0,false,false,false,false,false,true,14/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1199754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1658,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,166,0.0,false,false,false,false,false,true,15/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1194754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1668,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,167,0.0,false,false,false,false,false,true,16/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1189754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1678,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,168,0.0,false,true,false,false,false,true,17/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1184754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1689,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,169,0.0,false,false,false,false,false,true,18/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1179754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1699,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,170,0.0,false,false,false,false,false,true,19/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1174754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1709,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,171,0.0,false,false,false,false,false,true,20/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1169754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1719,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,172,0.0,false,false,false,false,false,true,21/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1164754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1729,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,173,0.0,false,false,false,false,false,true,22/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1159754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1739,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,174,0.0,false,false,false,false,false,true,23/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1154754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1749,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,175,0.0,false,true,false,false,false,true,24/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1149754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1759,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,176,0.0,false,false,false,false,false,true,25/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1144754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1769,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,177,0.0,false,false,false,false,false,true,26/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1139754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1779,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,178,0.0,false,false,false,false,false,true,27/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1134754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1789,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,179,0.0,false,false,false,false,false,true,28/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1129754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1799,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,180,0.0,false,false,false,false,false,true,29/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1124754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1809,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,181,0.0,false,false,false,false,false,true,30/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1119754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1819,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,182,0.0,false,true,false,false,false,true,01/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1114754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1829,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,183,0.0,false,false,false,false,false,true,02/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1109754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1839,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,184,0.0,false,false,false,false,false,true,03/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1104754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1849,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,185,0.0,false,false,false,false,false,true,04/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1099754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1859,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,186,0.0,false,false,false,false,false,true,05/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1094754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1869,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,187,0.0,false,false,false,false,false,true,06/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1089754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1879,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,188,0.0,false,false,false,false,false,true,07/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1084754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1889,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,189,0.0,false,true,false,false,false,true,08/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1079754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1899,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,190,0.0,false,false,false,false,false,true,09/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1074754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1909,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,191,0.0,false,false,false,false,false,true,10/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1069754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1919,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,192,0.0,false,false,false,false,false,true,11/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1064754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1929,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,193,0.0,false,false,false,false,false,true,12/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1059754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1939,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,194,0.0,false,false,false,false,false,true,13/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1054754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1949,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,195,0.0,false,false,false,false,false,true,14/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1049754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1959,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,196,0.0,false,true,false,false,false,true,15/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1044754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1968,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,197,0.0,false,false,false,false,false,true,16/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1039754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1978,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,198,0.0,false,false,false,false,false,true,17/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1034754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
